id,p1,p2,winner,score,turns,time
216280727,0,0,2,25,72,1088094
216280727,0,0,2,25,70,987052
216280727,0,0,1,25,71,1272684
216280727,0,0,1,25,94,1390741
216280727,0,0,2,25,66,1032209
216280726,0,0,2,30,79,1307224
216280726,0,0,1,25,116,1925705
216280726,0,0,1,32,47,799424
216280726,0,0,2,38,21,596157
216280726,0,0,2,25,102,1582574
216280726,0,0,1,25,56,912003
216280726,0,0,2,26,70,1112288
216280726,0,0,2,34,68,953427
216280726,0,0,2,26,103,1662367
216280726,0,0,2,31,90,1748730
216280725,0,0,2,25,119,2189004
216280725,0,0,1,26,58,1125884
216280725,0,0,2,25,114,1721266
216280725,0,0,2,25,97,1491718
216280725,0,0,1,25,108,1634351
216280725,0,0,2,25,97,1512494
216280725,0,0,2,25,69,1135730
216280725,0,0,2,25,128,1992660
216280725,0,0,1,31,65,1100324
216280724,0,0,2,25,125,1835144
216280724,0,0,2,25,79,1522890
216280724,0,0,2,28,92,1481784
216280724,0,0,1,25,60,988266
216280724,0,0,1,25,71,1176607
216280724,0,0,1,30,78,1348128
216280724,0,0,2,25,77,1241029
216280724,0,0,1,25,73,1318039
216280724,0,0,2,28,78,1361479
216280723,0,0,1,29,93,1466933
216280723,0,0,1,28,136,1844282
216280723,0,0,1,26,78,1393881
216280723,0,0,1,28,95,1817505
216280723,0,0,1,29,62,1100622
216280723,0,0,2,25,116,2015144
216280723,0,0,2,30,100,1608265
216280722,0,0,2,26,165,2848082
216280722,0,0,2,25,138,2110078
216280722,0,0,2,25,94,1474169
216280722,0,0,2,29,126,1780383
216280722,0,0,1,28,113,1714543
216280722,0,0,2,29,85,1421294
216280722,0,0,1,25,110,1603880
216280722,0,0,1,28,107,1556752
216280722,0,0,2,28,87,1448383
216280722,0,0,1,32,86,1305893
216280721,0,0,2,25,110,1627922
216280721,0,0,2,27,102,1843755
216280721,0,0,2,25,93,1366852
216280721,0,0,2,25,106,1634733
216280721,0,0,2,25,117,1899978
216280721,0,0,1,28,128,2561765
216280721,0,0,2,29,71,1488914
216280721,0,0,1,35,70,1261476
216280721,0,0,2,25,69,1130577
216280720,0,0,1,25,82,1247839
216280720,0,0,1,30,90,1597805
216280720,0,0,2,25,146,2595471
216280720,0,0,2,25,120,1930668
216280720,0,0,2,31,95,1555637
216280720,0,0,2,25,90,1387075
216280720,0,0,2,28,102,1935569
216280720,0,0,2,25,108,1590677
216280720,0,0,2,28,117,1821403
216280720,0,0,1,25,84,1440524
216280719,0,0,2,30,61,999859
216280719,0,0,2,25,86,1264324
216280719,0,0,2,26,115,1956584
216280719,0,0,1,25,100,1530297
216280719,0,0,1,27,97,1429229
216280719,0,0,2,25,93,1508873
216280719,0,0,2,25,111,1859393
216280719,0,0,1,25,103,1558343
216280719,0,0,1,25,91,1476345
216280718,0,0,2,26,120,1989733
216280718,0,0,1,29,124,2000794
216280718,0,0,1,25,74,1122725
216280718,0,0,1,25,85,1372580
216280718,0,0,2,28,92,1353137
216280718,0,0,2,29,44,905674
216280718,0,0,1,25,88,1666324
216280718,0,0,1,25,135,2442798
216280718,0,0,1,25,77,1151333
216280717,0,0,2,25,81,1376491
216280717,0,0,2,25,101,1537203
216280717,0,0,1,25,87,1428934
216280717,0,0,1,25,133,2368124
216280717,0,0,2,25,80,1298660
216280717,0,0,2,29,54,914574
216280717,0,0,2,33,84,1305120
216280717,0,0,1,27,115,1751963
216280717,0,0,1,25,100,1760660
216280717,0,0,2,25,100,1661261
216280716,0,0,1,29,58,1022165
216280716,0,0,2,32,79,1354595
216280716,0,0,2,25,97,1423395
216280716,0,0,1,29,69,1175363
216280716,0,0,1,26,127,2040328
216280716,0,0,1,26,158,2486496
216280716,0,0,1,25,81,1415228
216280716,0,0,2,25,97,1592356
216280716,0,0,2,25,102,1509453
216280716,0,0,2,25,74,12615529
216280715,0,0,2,30,86,1626971
216280715,0,0,2,25,108,1951026
216280715,0,0,1,29,106,1721473
216280715,0,0,1,32,88,1513318
216280715,0,0,2,28,93,1567098
216280715,0,0,1,29,83,1438791
216280715,0,0,2,25,79,1382068
216280715,0,0,1,25,79,1398572
216280715,0,0,2,27,106,1711173
216280714,0,0,2,32,61,997570
216280714,0,0,1,36,22,565661
216280714,0,0,2,28,94,1425179
216280714,0,0,2,26,134,2040689
216280714,0,0,1,30,101,1813686
216280714,0,0,1,25,89,1420878
216280714,0,0,2,25,70,1112625
216280714,0,0,2,30,59,1021726
216280714,0,0,1,25,112,1729656
216280714,0,0,1,26,59,1069872
216280713,0,0,1,25,124,1976927
216280713,0,0,1,28,113,1734173
216280713,0,0,2,30,48,931636
216280713,0,0,1,25,114,1745199
216280713,0,0,2,25,100,1558766
216280713,0,0,2,25,96,1566299
216280713,0,0,2,25,102,1781919
216280713,0,0,1,26,94,1543643
216280713,0,0,2,36,36,841460
216280713,0,0,2,25,113,1968369
216280713,0,0,2,27,73,1251982
216280713,0,0,1,25,79,1191943
216280712,0,0,1,25,83,1403406
216280712,0,0,1,31,96,1513472
216280712,0,0,1,27,123,1875972
216280712,0,0,1,25,70,1135179
216280712,0,0,2,31,76,1275958
216280712,0,0,2,25,68,1168058
216280712,0,0,1,25,65,1129841
216280712,0,0,2,25,130,2140661
216280712,0,0,2,25,71,1162506
216280712,0,0,1,25,126,1835280
216280712,0,0,1,25,107,1590393
216280712,0,0,2,31,62,1125225
216280712,0,0,2,25,84,1280342
216280711,0,0,1,27,75,1576983
216280711,0,0,2,25,126,1970908
216280711,0,0,2,25,96,1553862
216280711,0,0,2,31,92,1419629
216280711,0,0,2,25,76,1180538
216280711,0,0,2,27,113,1813919
216280711,0,0,1,25,69,1119723
216280711,0,0,2,25,68,1115009
216280711,0,0,2,27,111,1839369
216280711,0,0,2,25,80,1340130
216280711,0,0,2,27,136,2106112
216280711,0,0,1,25,87,1279022
216280711,0,0,2,31,88,1395592
216280710,0,0,2,28,123,1786598
216280710,0,0,2,28,67,1116846
216280710,0,0,2,25,88,1389830
216280710,0,0,2,25,73,1274795
216280710,0,0,1,26,113,2031535
216280710,0,0,2,30,42,798496
216280710,0,0,2,28,133,2371304
216280710,0,0,2,25,83,1246346
216280710,0,0,2,25,72,1160968
216280710,0,0,2,33,113,1867120
216280710,0,0,1,34,87,1316061
216280710,0,0,2,25,134,2078413
216280710,0,0,1,25,106,1650715
216280709,0,0,1,27,124,2220689
216280709,0,0,2,25,121,1870377
216280709,0,0,1,25,108,1835716
216280709,0,0,2,25,113,1846764
216280709,0,0,2,34,50,788672
216280709,0,0,1,25,106,1606529
216280709,0,0,2,25,99,1513036
216280709,0,0,2,27,135,2389622
216280709,0,0,1,25,99,1474797
216280709,0,0,2,33,47,889973
216280709,0,0,1,26,112,1952135
216280709,0,0,2,27,86,1352290
216280709,0,0,2,28,56,1022286
216280708,0,0,2,25,95,1518828
216280708,0,0,2,31,74,1226013
216280708,0,0,2,25,136,2569904
216280708,0,0,1,25,82,1337693
216280708,0,0,1,25,105,1723083
216280708,0,0,1,25,86,1409425
216280708,0,0,1,26,83,1287241
216280708,0,0,2,25,76,1310182
216280708,0,0,1,29,50,953128
216280708,0,0,1,29,138,2232684
216280708,0,0,2,25,102,1712208
216280708,0,0,1,25,51,939999
216280708,0,0,2,25,84,1352725
216280707,0,0,1,25,100,1863117
216280707,0,0,1,30,60,1104976
216280707,0,0,1,25,109,2286836
216280707,0,0,1,25,86,1433191
216280707,0,0,1,29,62,1222458
216280707,0,0,1,25,80,1256688
216280707,0,0,2,29,51,982246
216280707,0,0,1,30,80,1586798
216280707,0,0,2,25,108,1861031
216280707,0,0,1,25,54,1041268
216280707,0,0,2,25,87,1711563
216280707,0,0,1,26,112,2225685
216280707,0,0,2,25,81,1362269
216280706,0,0,2,26,109,1796261
216280706,0,0,2,25,81,1610176
216280706,0,0,1,25,109,1895634
216280706,0,0,2,25,85,1504802
216280706,0,0,1,25,105,1678045
216280706,0,0,2,31,104,1645955
216280706,0,0,2,31,35,822875
216280706,0,0,2,25,74,1395059
216280706,0,0,1,33,33,740912
216280706,0,0,2,29,83,1471154
216280706,0,0,2,25,84,1657628
216280705,0,0,2,32,70,1165498
216280705,0,0,2,28,117,1872342
216280705,0,0,2,29,90,1446695
216280705,0,0,1,33,37,838721
216280705,0,0,2,25,85,1345072
216280705,0,0,2,30,87,1416167
216280705,0,0,2,26,103,1702767
216280705,0,0,2,25,135,2291945
216280705,0,0,2,25,83,1464645
216280705,0,0,1,28,83,1276445
216280705,0,0,1,25,79,1321008
216280705,0,0,2,25,69,1412056
216280705,0,0,2,27,68,1209251
216280704,0,0,1,25,84,1546454
216280704,0,0,2,29,81,1342095
216280704,0,0,2,33,62,1419014
216280704,0,0,1,25,91,1469827
216280704,0,0,1,29,119,1912284
216280704,0,0,1,25,130,2132483
216280704,0,0,1,25,102,1526930
216280704,0,0,2,28,114,1923247
216280704,0,0,2,25,82,1461363
216280704,0,0,2,25,124,1954583
216280704,0,0,1,25,68,1387170
216280704,0,0,2,29,97,1714242
216280704,0,0,1,25,102,1675459
216280767,0,0,2,25,96,1653831
216280767,0,0,1,26,125,1870530
216280767,0,0,2,25,64,1524512
216280767,0,0,1,26,175,2763589
216280767,0,0,2,31,60,1118508
216280767,0,0,2,30,61,1031887
216280767,0,0,1,28,108,1995596
216280767,0,0,2,32,73,1652116
216280767,0,0,2,25,100,1693928
216280767,0,0,2,33,91,1560602
216280767,0,0,2,26,81,1346780
216280767,0,0,1,30,55,940518
216280767,0,0,2,25,135,2722557
216280767,0,0,2,25,72,1201353
216280766,0,0,1,25,62,1138457
216280766,0,0,1,25,108,2074999
216280766,0,0,2,36,70,1352593
216280766,0,0,2,25,96,2034095
216280766,0,0,2,25,77,1306933
216280766,0,0,1,25,79,1393891
216280766,0,0,2,25,64,1149173
216280766,0,0,2,26,101,1693870
216280766,0,0,2,25,108,1759855
216280766,0,0,2,26,157,2499961
216280766,0,0,2,32,59,1608361
216280766,0,0,2,25,112,1757030
216280766,0,0,1,25,69,1254443
216280766,0,0,1,27,74,1644610
216280766,0,0,1,27,100,1635811
216280766,0,0,1,25,106,1687986
216280766,0,0,2,27,71,1214936
216280766,0,0,2,25,102,1887958
216280766,0,0,2,25,96,1568376
216280766,0,0,2,28,139,2648881
216280766,0,0,1,25,109,1960820
216280766,0,0,2,25,113,1966523
216280765,0,0,1,25,63,1085465
216280765,0,0,1,30,99,1909281
216280765,0,0,2,25,105,1825884
216280765,0,0,1,25,108,1887396
216280765,0,0,1,25,125,1952407
216280765,0,0,2,25,70,1135861
216280765,0,0,2,25,114,2308692
216280765,0,0,1,33,43,904451
216280765,0,0,2,29,76,1434273
216280765,0,0,2,29,83,1517340
216280765,0,0,1,25,144,2141216
216280765,0,0,2,31,119,1989094
216280765,0,0,1,33,83,2161339
216280765,0,0,1,25,88,1786530
216280765,0,0,2,30,47,1038363
216280765,0,0,2,25,137,3205128
216280765,0,0,2,25,104,2667590
216280765,0,0,1,25,103,2582631
216280765,0,0,2,33,62,1811258
216280765,0,0,2,30,78,2016954
216280764,0,0,1,29,90,2333849
216280764,0,0,1,25,74,2212215
216280764,0,0,1,30,44,1043806
216280764,0,0,1,25,111,1999586
216280764,0,0,1,29,117,2067730
216280764,0,0,2,26,107,2050042
216280764,0,0,1,25,137,2479084
216280764,0,0,1,26,109,1999619
216280764,0,0,2,25,150,2627181
216280764,0,0,1,27,127,2249732
216280764,0,0,1,25,92,1709323
216280764,0,0,2,25,109,2137271
216280764,0,0,2,37,27,795321
216280764,0,0,2,25,67,1337059
216280764,0,0,2,27,138,2307673
216280764,0,0,1,26,113,2331368
216280764,0,0,1,25,77,1520555
216280764,0,0,2,29,49,1109358
216280764,0,0,2,30,126,2336004
216280764,0,0,2,30,80,1465857
216280763,0,0,1,31,102,1779329
216280763,0,0,1,25,74,1471279
216280763,0,0,2,25,80,2128615
216280763,0,0,1,33,69,2400470
216280763,0,0,1,33,69,2107382
216280763,0,0,2,30,104,2916454
216280763,0,0,1,25,106,2662204
216280763,0,0,2,25,90,1816264
216280763,0,0,1,26,100,2081559
216280763,0,0,1,27,83,1654383
216280763,0,0,2,30,77,1561216
216280763,0,0,1,25,89,1642665
216280762,0,0,1,27,97,1884034
216280762,0,0,1,25,92,1730743
216280762,0,0,1,25,100,1868232
216280762,0,0,2,26,122,2344517
216280762,0,0,1,28,103,1967763
216280762,0,0,1,25,67,1355348
216280762,0,0,2,25,113,2005989
216280762,0,0,1,25,141,2789255
216280762,0,0,2,25,125,2365028
216280762,0,0,1,29,121,2234392
216280762,0,0,1,25,82,1462894
216280762,0,0,1,25,76,1363610
216280762,0,0,2,25,99,1832870
216280761,0,0,2,25,74,1394218
216280761,0,0,2,29,97,1591086
216280761,0,0,1,26,169,3120930
216280761,0,0,2,33,89,1508286
216280761,0,0,2,25,75,1308158
216280761,0,0,2,27,111,2184218
216280761,0,0,1,33,74,1294082
216280761,0,0,2,25,103,1783916
216280761,0,0,2,25,123,2060853
216280761,0,0,2,25,94,1658937
216280761,0,0,2,25,134,2168978
216280761,0,0,1,25,56,1028177
216280760,0,0,1,25,78,1308905
216280760,0,0,1,25,100,1746584
216280760,0,0,2,32,82,1359977
216280760,0,0,2,27,85,1405149
216280760,0,0,1,30,60,1130706
216280760,0,0,2,32,47,871754
216280760,0,0,1,28,142,2092642
216280760,0,0,1,25,101,1724871
216280760,0,0,1,32,64,1314960
216280760,0,0,1,28,106,1590975
216280760,0,0,1,29,65,1582916
216280759,0,0,2,25,83,1293479
216280759,0,0,2,35,54,985844
216280759,0,0,2,30,56,1073775
216280759,0,0,2,27,119,1960740
216280759,0,0,1,25,78,1373437
216280759,0,0,2,29,79,1299609
216280759,0,0,1,28,116,1819171
216280759,0,0,2,28,118,1890002
216280759,0,0,1,28,38,942188
216280759,0,0,1,25,98,1615917
216280759,0,0,2,25,68,1171753
216280759,0,0,2,29,71,1165294
216280759,0,0,2,25,128,1950554
216280758,0,0,1,25,107,1635591
216280758,0,0,1,25,97,1700778
216280758,0,0,2,25,114,1929787
216280758,0,0,2,25,64,1052808
216280758,0,0,1,25,103,1905661
216280758,0,0,2,27,85,1504507
216280758,0,0,2,25,111,1749440
216280758,0,0,1,25,78,1359657
216280758,0,0,2,25,63,1297539
216280757,0,0,1,25,102,1679493
216280757,0,0,1,25,120,2095856
216280757,0,0,1,27,76,1322101
216280757,0,0,2,26,114,1882238
216280757,0,0,2,28,89,1656820
216280757,0,0,2,28,72,1305693
216280757,0,0,1,36,81,1263371
216280757,0,0,2,27,72,1546408
216280757,0,0,2,25,72,1252813
216280757,0,0,1,25,80,1324096
216280757,0,0,2,26,76,1264164
216280757,0,0,1,29,58,1059941
216280756,0,0,2,27,56,1099777
216280756,0,0,2,27,85,1825496
216280756,0,0,2,26,118,2342980
216280756,0,0,2,25,68,1170283
216280756,0,0,1,25,84,1426384
216280756,0,0,2,27,93,1733539
216280756,0,0,1,30,94,1608718
216280756,0,0,1,27,59,987779
216280756,0,0,1,25,91,2171013
216280756,0,0,1,31,44,850774
216280756,0,0,2,36,33,843766
216280756,0,0,2,25,89,1307003
216280755,0,0,1,25,79,1412452
216280755,0,0,1,25,87,1383128
216280755,0,0,1,25,97,1596196
216280755,0,0,2,25,119,1840186
216280755,0,0,2,29,65,1159554
216280755,0,0,1,35,50,1539760
216280755,0,0,2,25,85,1340606
216280755,0,0,1,25,113,1751072
216280755,0,0,1,33,31,807001
216280755,0,0,2,25,89,1697698
216280755,0,0,2,33,53,996526
216280755,0,0,2,25,131,2120169
216280755,0,0,1,25,108,1768723
216280754,0,0,2,28,85,1529332
216280754,0,0,2,25,72,1169758
216280754,0,0,1,25,109,2370328
216280754,0,0,1,26,86,1508482
216280754,0,0,2,25,84,1381597
216280754,0,0,1,25,140,2194087
216280754,0,0,1,27,84,1323914
216280754,0,0,2,28,107,1898184
216280754,0,0,1,25,74,1251655
216280754,0,0,2,26,78,1316196
216280754,0,0,2,25,111,1704996
216280754,0,0,2,25,120,1915128
216280753,0,0,2,29,132,2110854
216280753,0,0,2,26,98,1571600
216280753,0,0,1,27,111,1998143
216280753,0,0,2,27,107,1719333
216280753,0,0,2,26,94,1487512
216280753,0,0,1,28,77,1417488
216280753,0,0,2,30,68,1130462
216280753,0,0,2,25,127,1986700
216280753,0,0,2,27,62,1066524
216280753,0,0,1,25,104,1568448
216280753,0,0,1,25,64,1035836
216280753,0,0,2,29,113,1570907
216280753,0,0,1,25,78,1309564
216280752,0,0,2,25,118,1728887
216280752,0,0,2,30,78,1266333
216280752,0,0,2,32,73,1104374
216280752,0,0,2,25,90,1485189
216280752,0,0,2,25,105,1682238
216280752,0,0,2,25,91,1960119
216280752,0,0,1,28,63,1094960
216280752,0,0,1,26,111,1785241
216280752,0,0,2,25,132,2299828
216280752,0,0,1,25,89,1635406
216280752,0,0,1,25,102,1734404
216280752,0,0,1,25,106,1708791
216280752,0,0,1,25,73,1272093
216280752,0,0,1,25,73,1259615
216280751,0,0,2,25,53,1086707
216280751,0,0,1,25,72,1408841
216280751,0,0,2,29,102,10571558
216280751,0,0,2,31,96,1690675
216280751,0,0,2,25,77,1457361
216280751,0,0,2,26,58,1114824
216280751,0,0,2,31,63,1143907
216280751,0,0,2,27,129,2102046
216280751,0,0,2,25,109,1886403
216280751,0,0,2,25,116,1927675
216280751,0,0,2,32,44,943956
216280750,0,0,1,25,110,1863952
216280750,0,0,2,33,56,1127377
216280750,0,0,2,25,111,1765873
216280750,0,0,1,25,75,1340976
216280750,0,0,1,28,92,1643897
216280750,0,0,1,25,104,1557094
216280750,0,0,1,25,113,2357181
216280750,0,0,1,37,57,986511
216280750,0,0,2,29,86,1408884
216280750,0,0,1,25,62,1163410
216280750,0,0,1,27,128,2245648
216280750,0,0,1,25,96,1669297
216280750,0,0,2,31,52,1051437
216280749,0,0,2,37,33,1469185
216280749,0,0,2,25,107,1793007
216280749,0,0,1,25,88,1376365
216280749,0,0,2,33,55,963164
216280749,0,0,2,27,110,1669293
216280749,0,0,2,25,81,1289309
216280749,0,0,2,27,77,1296634
216280749,0,0,2,27,111,1673266
216280749,0,0,1,26,98,1603628
216280749,0,0,2,25,79,2014607
216280749,0,0,1,36,79,1344873
216280749,0,0,1,25,122,2101282
216280748,0,0,2,34,55,1081204
216280748,0,0,2,28,56,1007348
216280748,0,0,2,25,52,865162
216280748,0,0,1,31,73,1256944
216280748,0,0,1,25,97,1854522
216280748,0,0,1,25,84,1469383
216280748,0,0,2,29,104,1758656
216280748,0,0,2,25,122,2475393
216280748,0,0,2,25,78,1309583
216280748,0,0,1,25,78,1280746
216280748,0,0,2,26,158,2337832
216280748,0,0,1,25,78,1417384
216280747,0,0,1,25,84,1341603
216280747,0,0,2,25,74,1328639
216280747,0,0,2,25,51,1000623
216280747,0,0,2,33,47,956556
216280747,0,0,1,25,86,1944661
216280747,0,0,2,25,96,1672127
216280747,0,0,2,25,74,1196903
216280747,0,0,1,29,60,1431909
216280747,0,0,2,29,54,968764
216280747,0,0,2,25,110,1877267
216280747,0,0,2,26,119,1965355
216280747,0,0,2,25,65,1331134
216280747,0,0,2,25,90,1597931
216280746,0,0,2,25,78,1366428
216280746,0,0,1,27,105,1842710
216280746,0,0,1,25,90,1597191
216280746,0,0,1,25,80,1570184
216280746,0,0,2,25,122,2170666
216280746,0,0,2,25,83,1424838
216280746,0,0,1,37,22,686024
216280746,0,0,2,32,55,1021736
216280746,0,0,2,25,102,1707490
216280746,0,0,1,29,65,1496248
216280746,0,0,1,25,89,1575799
216280746,0,0,1,25,130,2046481
216280746,0,0,2,33,51,987490
216280745,0,0,1,27,85,1388256
216280745,0,0,2,35,59,1087410
216280745,0,0,2,26,135,2012146
216280745,0,0,2,25,88,1528832
216280745,0,0,2,25,102,1746656
216280745,0,0,2,25,80,1484178
216280745,0,0,2,34,44,947475
216280745,0,0,1,25,83,1393367
216280745,0,0,2,25,84,1438438
216280745,0,0,1,31,62,1203992
216280745,0,0,2,25,106,1925814
216280745,0,0,1,25,87,1476126
216280745,0,0,2,25,100,1579314
216280744,0,0,1,25,87,1761682
216280744,0,0,2,25,94,1639107
216280744,0,0,2,27,91,1641514
216280744,0,0,2,28,90,1434887
216280744,0,0,1,33,40,809708
216280744,0,0,1,28,61,1136478
216280744,0,0,2,25,73,1364469
216280744,0,0,2,25,96,1442959
216280744,0,0,1,25,152,2232918
216280744,0,0,2,25,76,1191501
216280744,0,0,1,25,103,1639438
216280743,0,0,1,25,108,1718359
216280743,0,0,1,25,118,1916460
216280743,0,0,1,25,169,2859722
216280743,0,0,2,27,105,1744393
216280743,0,0,2,25,67,1104737
216280743,0,0,2,25,66,1197132
216280743,0,0,2,25,117,2008122
216280743,0,0,2,25,138,2149338
216280743,0,0,1,25,79,1390092
216280743,0,0,1,25,132,2331076
216280743,0,0,2,29,98,1513338
216280743,0,0,1,27,121,2197275
216280743,0,0,2,33,85,1462129
216280742,0,0,1,27,101,1639969
216280742,0,0,1,25,76,1514752
216280742,0,0,2,25,70,1183282
216280742,0,0,2,30,87,1509743
216280742,0,0,2,30,90,1674999
216280742,0,0,2,25,105,1812852
216280742,0,0,1,25,89,1717570
216280742,0,0,1,31,56,1015810
216280742,0,0,1,25,99,1780027
216280742,0,0,2,28,106,1635635
216280742,0,0,2,25,94,1500882
216280742,0,0,2,25,100,1590751
216280741,0,0,1,31,67,1097983
216280741,0,0,1,26,105,1550564
216280741,0,0,2,26,92,1569920
216280741,0,0,2,25,72,1530625
216280741,0,0,1,33,80,1391109
216280741,0,0,2,27,94,1552304
216280741,0,0,1,25,90,1489158
216280741,0,0,2,31,60,1316919
216280741,0,0,1,25,92,1565492
216280741,0,0,1,31,43,891899
216280741,0,0,2,25,104,1538382
216280741,0,0,1,32,78,1649431
216280741,0,0,2,29,65,1175224
216280740,0,0,1,25,76,1405296
216280740,0,0,1,28,131,2220144
216280740,0,0,2,25,82,1282238
216280740,0,0,1,25,68,1297497
216280740,0,0,2,33,99,1551766
216280740,0,0,1,29,72,1503450
216280740,0,0,2,27,148,2266822
216280740,0,0,2,25,75,1735362
216280740,0,0,1,25,84,1320809
216280740,0,0,1,33,38,820618
216280740,0,0,1,28,102,2003682
216280740,0,0,1,25,97,1561250
216280740,0,0,1,25,66,1155953
216280739,0,0,1,25,72,1120328
216280739,0,0,1,25,84,1272389
216280739,0,0,2,30,123,1671120
216280739,0,0,1,25,94,1835342
216280739,0,0,2,29,57,1012259
216280739,0,0,1,25,71,1269475
216280739,0,0,2,29,58,1064311
216280739,0,0,2,28,122,2063475
216280739,0,0,2,25,92,1690469
216280739,0,0,2,30,74,1192496
216280739,0,0,2,25,119,1898734
216280739,0,0,1,25,72,1189442
216280739,0,0,2,25,79,1369853
216280738,0,0,1,25,86,1858499
216280738,0,0,2,25,107,1645465
216280738,0,0,1,25,95,1516945
216280738,0,0,1,29,68,1382810
216280738,0,0,1,25,93,1548582
216280738,0,0,2,29,98,1667096
216280738,0,0,2,29,137,2213825
216280738,0,0,1,25,112,1786061
216280738,0,0,2,33,80,1393005
216280738,0,0,2,25,62,1223447
216280738,0,0,1,25,96,1432501
216280738,0,0,2,31,58,975499
216280738,0,0,1,25,104,1539421
216280738,0,0,1,25,85,1493335
216280737,0,0,1,25,83,1248140
216280737,0,0,2,25,87,1355067
216280737,0,0,1,25,58,1079859
216280737,0,0,1,25,81,1279646
216280737,0,0,2,29,47,985451
216280737,0,0,2,25,84,1618237
216280737,0,0,2,25,107,1733041
216280737,0,0,1,25,58,964107
216280737,0,0,2,30,83,1849172
216280737,0,0,1,31,43,1054643
216280737,0,0,2,25,102,1800597
216280737,0,0,2,29,99,1719905
216280737,0,0,1,32,52,992602
216280736,0,0,1,25,74,1330802
216280736,0,0,1,29,126,2042674
216280736,0,0,2,28,107,1773990
216280736,0,0,1,25,97,1585151
216280736,0,0,1,28,55,1047962
216280736,0,0,1,27,128,2151807
216280736,0,0,2,27,127,2206994
216280736,0,0,2,25,66,1167060
216280736,0,0,2,27,132,2041904
216280736,0,0,2,25,68,1279967
216280736,0,0,1,25,108,1801833
216280736,0,0,1,33,52,1010706
216280736,0,0,2,28,131,2078342
216280736,0,0,1,30,67,1164390
216281439,0,0,2,27,106,1655111
216281439,0,0,2,27,73,1213454
216281439,0,0,1,37,37,974734
216281439,0,0,1,26,157,2501099
216281439,0,0,2,25,126,1978518
216281439,0,0,2,29,98,1864108
216281439,0,0,1,26,62,1183370
216281439,0,0,2,25,75,1401660
216281439,0,0,1,27,76,1293800
216281439,0,0,1,25,128,2058511
216281439,0,0,1,25,85,1476453
216281439,0,0,2,31,103,1631373
216281439,0,0,2,25,108,1748624
216281438,0,0,1,25,78,1299913
216281438,0,0,2,28,91,1917688
216281438,0,0,1,25,130,2144500
216281438,0,0,2,25,92,1521591
216281438,0,0,1,25,78,1511818
216281438,0,0,1,33,42,806931
216281438,0,0,1,25,121,1893197
216281438,0,0,2,27,72,1235311
216281438,0,0,2,25,107,1637888
216281438,0,0,2,30,75,1363284
216281438,0,0,2,25,116,1866980
216281438,0,0,2,31,74,1349318
216281438,0,0,1,26,115,1706419
216281438,0,0,2,25,80,1305589
216281437,0,0,1,25,95,1499413
216281437,0,0,1,25,96,1657919
216281437,0,0,2,25,89,1457569
